,Address,Bathrooms,Bedrooms,Home Size,Lat,Lon,Property Size,Year Built,Zestimate,Zipcode,count_zillow,latitude,longitude,review_count,stars,count_yelp,avg_review,avg_stars,lat,lon,count_school,enrollment,private_school,public_school,charter_school,total_school
1593,2148 W LUPINE AVE,1.0,0.0,1004.0,33.59,-112.11,6046.0,1961.0,138731.0,85029,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1594,3527 E HIALEA CT,5.33,0.0,5817.0,33.34,-112.01,26023.0,1994.0,1277210.0,85044,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1595,13307 N 26TH DR,2.0,0.0,1089.0,33.61,-112.11,2037.0,1980.0,123457.0,85029,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1596,7908 W FLORENCE AVE,3.0,3.0,1921.0,33.42,-112.23,4791.0,2005.0,219128.0,85043,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1597,1836 W LYNNE LN,2.0,0.0,1296.0,33.39,-112.1,6016.0,1971.0,153340.0,85041,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1598,7713 W SOUTHGATE AVE,2.67,0.0,1777.0,33.41,-112.23,8623.0,2003.0,220894.0,85043,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1599,4635 N 79TH AVE,1.0,1.0,1319.0,33.51,-112.23,6534.0,1978.0,179347.0,85033,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1600,3912 E HALF HITCH PL,5.67,0.0,3493.0,33.68,-111.99,5621.0,2007.0,606486.0,85050,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1601,1014 W ANDERSON DR,1.0,0.0,1039.0,33.64,-112.09,6329.0,1978.0,184999.0,85023,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1602,3405 W CHAMBERS ST,4.0,0.0,2844.0,33.4,-112.13,6400.0,2015.0,274969.0,85041,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1603,3417 E GRANADA RD,1.0,0.0,1464.0,33.47,-112.01,6564.0,1953.0,260351.0,85008,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1604,15627 N 8TH PL,5.67,0.0,4496.0,33.63,-112.06,19959.0,2004.0,828030.0,85022,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1605,11211 S TALAVI LN,2.0,2.0,1754.0,33.35,-111.98,3920.0,1974.0,248964.0,85044,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1606,2459 W VIA DONA RD,2.5,4.0,2232.0,33.74,-112.11,43560.0,2005.0,334312.0,85085,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1607,1559 W HAZELWOOD ST,2.0,2.0,1120.0,33.5,-112.09,1230.0,1965.0,137424.0,85015,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.5,-112.09,1.0,49.0,0.0,1.0,0.0,1.0
1608,6333 W ENCANTO BLVD,2.0,0.0,1064.0,33.47,-112.2,6064.0,1972.0,169806.0,85035,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1609,5913 S 16TH DR,2.0,3.0,1703.0,33.39,-112.09,5507.0,2005.0,205475.0,85041,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1610,16240 N 33RD AVE,3.0,4.0,3608.0,33.63,-112.13,435600.0,2005.0,490014.0,85053,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1611,802 E MOUNTAIN VISTA DR,3.0,4.0,2614.0,33.3,-112.06,6970.0,1994.0,416017.0,85048,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1612,7606 W PINCHOT AVE,3.0,4.0,1320.0,33.48,-112.22,7126.0,1979.0,183038.0,85033,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1613,18408 N 32ND LN,1.0,0.0,936.0,33.65,-112.13,5796.0,1979.0,160947.0,85053,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.65,-112.13,1.0,506.0,0.0,1.0,0.0,1.0
1614,4420 N 49TH AVE,1.75,4.0,1116.0,33.5,-112.17,6425.0,1955.0,168452.0,85031,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1615,7529 N 23RD ST,2.33,0.0,1961.0,33.55,-112.03,18430.0,1971.0,569776.0,85020,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1616,2713 N 21ST ST,1.75,3.0,1452.0,33.48,-112.04,12841.0,1950.0,323104.0,85006,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1617,3430 W BLUEFIELD AVE,1.5,3.0,1196.0,33.65,-112.13,6033.0,1973.0,196774.0,85053,1,33.653,-112.133,13.0,4.0,1.0,13.0,4.0,33.65,-112.13,1.0,506.0,0.0,1.0,0.0,1.0
1618,9235 S 1ST AVE,3.0,3.0,2223.0,33.36,-112.07,4410.0,2002.0,248239.0,85041,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1619,14447 N 41ST PL,2.0,0.0,1640.0,33.62,-111.99,8165.0,1976.0,274009.0,85032,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620,1445 S 14TH AVE,1.0,2.0,720.0,33.43,-112.09,5519.0,1951.0,119334.0,85007,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1621,6855 W CAMELBACK RD,2.0,0.0,1305.0,33.51,-112.21,8459.0,1961.0,172211.0,85033,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1622,2622 E FREMONT RD,3.0,5.0,2548.0,33.38,-112.03,5606.0,1999.0,316615.0,85042,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1623,4621 E EDGEMONT AVE,1.75,3.0,1584.0,33.48,-111.98,9357.0,1955.0,361305.0,85008,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1624,5630 S 5TH DR,2.0,0.0,1264.0,33.4,-112.08,3999.0,2002.0,186412.0,85041,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1625,5411 S 3RD ST,2.0,0.0,1743.0,33.4,-112.07,12799.0,1951.0,187604.0,85040,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1626,610 E MONTEBELLO AVE,1.5,2.0,1020.0,33.52,-112.07,951.0,1973.0,186998.0,85012,1,33.521,-112.066,30.0,13.0,3.0,10.0,4.333333333333333,33.52,-112.07,2.0,659.0,1.0,0.0,1.0,2.0
1627,2201 E ANGELA DR,5.0,0.0,4258.0,33.65,-112.03,41382.0,2014.0,0.0,85022,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1628,39709 N 2ND WY,3.0,4.0,3442.0,33.85,-112.07,43560.0,2003.0,530008.0,85086,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629,20626 N 5TH AVE,2.0,3.0,1280.0,33.67,-112.08,7668.0,1985.0,231424.0,85027,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1630,12415 N 41ST PL,2.5,3.0,1696.0,33.6,-111.99,2526.0,1980.0,276660.0,85032,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1631,6035 N 9TH AVE,2.0,3.0,1765.0,33.52,-112.08,5349.0,1970.0,324022.0,85013,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.52,-112.08,1.0,28.0,1.0,0.0,0.0,1.0
1632,815 W PIEDMONT RD,2.0,0.0,1225.0,33.36,-112.08,6155.0,1956.0,188918.0,85041,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1633,321 W ROSS AVE,2.0,3.0,1440.0,33.68,-112.08,7109.0,1985.0,246058.0,85027,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1634,2210 W DARREL RD,3.0,0.0,2484.0,33.38,-112.11,7801.0,2004.0,266378.0,85041,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1635,9820 N CENTRAL AVE,2.0,2.0,1017.0,33.58,-112.08,144685.0,2004.0,179372.0,85020,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.58,-112.08,1.0,1505.0,0.0,1.0,0.0,1.0
1636,1811 W HIDALGO AVE,2.0,0.0,1728.0,33.39,-112.1,6464.0,1979.0,187390.0,85041,1,33.393,-112.098,3.0,3.5,1.0,3.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1637,2217 W VISTA AVE,2.0,3.0,1445.0,33.55,-112.11,17460.0,1940.0,246459.0,85021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1638,4614 E HAMBLIN DR,3.0,4.0,3050.0,33.69,-111.97,9062.0,1997.0,589360.0,85050,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639,744 E VILLA RITA DR,2.0,2.0,1120.0,33.65,-112.06,43560.0,1982.0,233445.0,85022,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1640,2250 E DEER VALLEY RD,2.0,2.0,1186.0,33.69,-112.03,185714.0,2005.0,190482.0,85024,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1641,2037 N 21ST PL,2.0,4.0,1400.0,33.47,-112.03,6704.0,1950.0,244706.0,85006,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1642,3005 W ESPARTERO WY,2.0,3.0,2191.0,33.81,-112.12,6817.0,2004.0,347309.0,85086,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1643,7550 N 12TH ST,1.0,2.0,626.0,33.55,-112.06,584.0,1972.0,81582.0,85020,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.55,-112.06,1.0,89.0,1.0,0.0,0.0,1.0
1644,9207 S 7TH PL,1.67,0.0,1088.0,33.36,-112.06,1577.0,1974.0,166054.0,85042,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1645,4717 N 58TH DR,2.0,3.0,1800.0,33.51,-112.19,8499.0,1955.0,193124.0,85031,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646,2928 W ROSS AVE,2.0,0.0,1091.0,33.67,-112.12,4352.0,1995.0,219742.0,85027,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1647,1737 W DESERT HOLLOW DR,3.0,0.0,2947.0,33.72,-112.1,57165.0,1998.0,557957.0,85085,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1648,1719 N 32ND ST,2.0,2.0,1176.0,33.47,-112.01,6068.0,1952.0,216416.0,85008,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1649,5133 N 34TH PL,4.0,3.0,2546.0,33.51,-112.01,2652.0,2002.0,594103.0,85018,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1650,4540 E HEATHERBRAE DR,3.0,4.0,2809.0,33.5,-111.98,5972.0,1953.0,876361.0,85018,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1651,413 W FELLARS DR,2.33,0.0,1345.0,33.64,-112.08,5709.0,1984.0,240032.0,85023,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.64,-112.08,1.0,597.0,0.0,0.0,1.0,1.0
1652,3133 E OCOTILLO RD,5.33,0.0,4353.0,33.53,-112.02,26952.0,2004.0,1789003.0,85016,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1653,2725 E MINE CREEK RD,2.5,3.0,1381.0,33.7,-112.03,757423.0,2008.0,1170517.0,85024,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654,4607 E GLENHAVEN DR,2.0,0.0,1363.0,33.3,-111.98,3780.0,1999.0,255339.0,85048,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1655,10201 W MONTECITO AVE,2.0,0.0,1404.0,33.5,-112.28,8904.0,1980.0,191173.0,85037,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1656,435 W PIMA ST,0.0,0.0,2320.0,33.43,-112.08,9794.0,1948.0,204992.0,85003,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1657,5426 E OAK ST,2.5,3.0,2920.0,33.47,-111.96,17424.0,1976.0,512479.0,85008,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1658,2225 W INDIAN SCHOOL RD,1.0,0.0,552.0,33.49,-112.11,441.0,1979.0,59144.0,85015,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1659,16210 S 24TH PL,2.0,3.0,1589.0,33.3,-112.03,6233.0,1993.0,299518.0,85048,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1660,6324 N 31ST ST,3.0,3.0,2716.0,33.53,-112.02,8207.0,1993.0,1043205.0,85016,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1661,3640 W HEARN RD,2.0,0.0,1396.0,33.61,-112.14,8638.0,1971.0,202844.0,85053,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.61,-112.14,1.0,500.0,0.0,1.0,0.0,1.0
1662,311 E ROSE LN,5.0,5.0,4718.0,33.53,-112.07,38951.0,1924.0,1382636.0,85012,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.53,-112.07,2.0,521.0,2.0,0.0,0.0,2.0
1663,3709 W CAROL ANN WY,2.0,2.0,1058.0,33.63,-112.14,4769.0,1986.0,192970.0,85053,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.63,-112.14,1.0,1510.0,0.0,1.0,0.0,1.0
1664,3555 W CROCUS DR,1.75,3.0,1832.0,33.62,-112.14,8420.0,1971.0,268301.0,85053,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.62,-112.14,1.0,529.0,0.0,1.0,0.0,1.0
1665,14408 N 35TH PL,2.0,3.0,1064.0,33.62,-112.01,6370.0,1978.0,225174.0,85032,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.62,-112.01,1.0,41.0,0.0,1.0,0.0,1.0
1666,119 E BASELINE RD,2.0,3.0,1064.0,33.38,-112.01,43560.0,1999.0,160618.0,85042,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1667,2240 W SOUTHERN AVE,0.0,0.0,2816.0,33.39,-112.11,8907.0,1985.0,255710.0,85041,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1668,1661 E SALTSAGE DR,2.5,4.0,2581.0,33.29,-112.05,8729.0,1990.0,426698.0,85048,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1669,7909 W WINSLOW AVE,3.0,5.0,2431.0,33.42,-112.23,6900.0,2003.0,251740.0,85043,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1670,4430 N 22ND ST,4.0,3.0,2996.0,33.5,-112.03,2006.0,2003.0,656863.0,85016,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1671,2220 E CHRISTY DR,2.0,0.0,2147.0,33.59,-112.04,9938.0,1976.0,429240.0,85028,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1672,21063 N 33RD AVE,2.33,0.0,1600.0,33.68,-112.13,7484.0,1997.0,258328.0,85027,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1673,3128 N 33RD ST,2.0,3.0,1505.0,33.48,-112.01,9147.0,1960.0,351558.0,85018,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1674,2239 W MULBERRY DR,2.0,3.0,1795.0,33.49,-112.11,7688.0,1963.0,271772.0,85015,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1675,6728 N 11TH AVE,1.0,0.0,1054.0,33.54,-112.09,10520.0,1947.0,298352.0,85013,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.54,-112.09,1.0,277.0,1.0,0.0,0.0,1.0
1676,1932 E PHELPS RD,2.0,2.0,1010.0,33.64,-112.04,5709.0,2001.0,232756.0,85022,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.64,-112.04,1.0,444.0,0.0,1.0,0.0,1.0
1677,8408 W VERNON AVE,3.0,0.0,1870.0,33.47,-112.24,2951.0,2009.0,187247.0,85037,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1678,3219 W DAILEY ST,2.0,0.0,1646.0,33.61,-112.13,8643.0,1964.0,211976.0,85053,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1679,3800 E LINCOLN DR,4.0,4.0,4744.0,33.55,-112.01,5571.0,1981.0,1305976.0,85018,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1680,2324 W COCOPAH ST,1.0,0.0,1460.0,33.43,-112.11,6361.0,1951.0,145180.0,85009,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1681,4261 E YAWEPE ST,2.0,3.0,1986.0,33.34,-111.99,7113.0,1979.0,273613.0,85044,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1682,5807 S 27TH ST,2.33,0.0,1341.0,33.4,-112.02,4743.0,2004.0,207968.0,85040,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1683,3128 E VERBENA DR,3.0,5.0,3149.0,33.31,-112.02,7649.0,1993.0,400990.0,85048,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1684,2602 E MONTE VISTA RD,0.0,0.0,946.0,33.47,-112.03,8705.0,1950.0,225114.0,85008,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1685,841 W GLENN DR,3.67,0.0,3112.0,33.54,-112.08,10215.0,1964.0,618344.0,85021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.54,-112.08,1.0,41.0,1.0,0.0,0.0,1.0
1686,1206 W COOLIDGE ST,2.0,3.0,1510.0,33.51,-112.09,6608.0,1952.0,287742.0,85013,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.51,-112.09,2.0,790.0,0.0,1.0,1.0,2.0
1687,136 W BLUEFIELD AVE,2.33,0.0,1484.0,33.65,-112.08,7169.0,1984.0,258381.0,85023,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1688,18214 N 1ST PL,0.0,0.0,960.0,33.65,-112.07,5985.0,2002.0,143422.0,85022,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.65,-112.07,1.0,712.0,0.0,1.0,0.0,1.0
1689,12809 N 16TH AVE,1.75,4.0,2464.0,33.6,-112.09,10575.0,1975.0,441597.0,85029,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1690,4438 E CAMPO BELLO DR,3.0,3.0,2798.0,33.65,-111.98,5479.0,2014.0,502734.0,85032,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1691,8808 N 17TH AVE,2.0,3.0,1176.0,33.56,-112.09,87120.0,1959.0,277637.0,85021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1692,2207 E FRAKTUR RD,3.0,4.0,1743.0,33.4,-112.03,4125.0,2007.0,241080.0,85040,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1693,4618 E GROVERS AVE,2.0,3.0,1300.0,33.65,-111.98,4430.0,1993.0,276992.0,85032,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1694,1745 W CHAMBERS ST,1.0,0.0,1016.0,33.4,-112.1,5994.0,1960.0,105827.0,85041,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1695,4828 N 57TH DR,2.0,0.0,1757.0,33.51,-112.18,8507.0,1958.0,196220.0,85031,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1696,1352 E DRY CREEK RD,4.33,0.0,3427.0,33.31,-112.05,9266.0,1993.0,546389.0,85048,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1697,15016 S 26TH WY,3.0,4.0,2609.0,33.31,-112.03,5129.0,1989.0,371960.0,85048,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1698,5309 E VERDE LN,2.33,0.0,1878.0,33.48,-111.97,10280.0,1955.0,513899.0,85018,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1699,14611 N 25TH ST,2.0,0.0,1746.0,33.62,-112.03,10871.0,1968.0,356938.0,85032,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700,15417 S 37TH ST,3.0,3.0,1566.0,33.31,-112.01,43560.0,1990.0,327545.0,85044,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1701,16634 S 12TH AVE,3.67,0.0,3311.0,33.3,-112.09,8812.0,1996.0,458994.0,85045,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702,1821 N DAYTON ST,1.75,3.0,1650.0,33.47,-112.06,6843.0,1927.0,336503.0,85006,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1703,1344 E MORTEN AVE,3.0,4.0,2380.0,33.55,-112.05,10500.0,2015.0,538139.0,85020,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704,2929 W YORKSHIRE DR,1.0,0.0,658.0,33.66,-112.12,511733.0,1999.0,248568.0,85027,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1705,1621 W INDIANOLA AVE,2.0,0.0,2390.0,33.49,-112.09,7850.0,1950.0,369171.0,85015,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.49,-112.09,1.0,440.0,0.0,1.0,0.0,1.0
1706,6536 W HAZELWOOD ST,2.0,0.0,1671.0,33.51,-112.2,7558.0,1973.0,193824.0,85033,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1707,2037 N MITCHELL ST,1.0,0.0,1041.0,33.47,-112.06,6307.0,1925.0,312994.0,85006,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1708,5703 W HEDGEHOG PL,3.67,0.0,2595.0,33.73,-112.18,10422.0,2009.0,414332.0,85083,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1709,1513 W LYNWOOD ST,2.0,3.0,1463.0,33.46,-112.09,7018.0,1936.0,426705.0,85007,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
